"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","-","0:50:48","1:16:15","1:41:53","1:47:21","2:07:12","2:33:24","2:59:46","3:25:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:16","3:36:41","14088","9719","276",""
"18907","Meyer, Bruce","63","M","Chicago","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:59","0:50:03","1:14:42","1:40:16","1:45:43","2:05:52","2:32:20","2:59:16","3:26:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:19","3:38:04","14433","9855","298",""
"21392","Mcnally, Lawrence","63","M","Wellesley","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:44","0:51:08","1:16:45","1:42:27","1:48:04","2:08:08","2:34:39","3:01:18","3:27:03","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:20","3:38:14","14468","9871","302",""
"17066","Moore, Dwight","60","M","West Union","WV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:08","0:52:59","1:18:53","1:45:07","1:50:50","2:10:42","2:36:54","3:02:50","3:28:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:21","3:38:52","14639","9935","311",""
"19525","Mcgahan, Perry","63","M","Minneapolis","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:21","0:52:11","1:17:47","1:43:28","1:49:01","2:09:03","2:35:27","3:02:23","3:28:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:24","3:39:56","14921","10039","332",""
"20832","Maloney, John","62","M","Groton","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:00","0:51:15","1:16:17","1:41:44","1:47:11","2:07:05","2:33:29","3:00:36","3:27:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:24","3:40:15","14995","10070","338",""
"20283","Moratz, Dean","61","M","Unionville","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:48","0:51:03","1:16:20","1:42:06","1:47:42","2:07:56","2:34:40","3:02:18","3:29:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:27","3:41:34","15306","10200","364",""
"20883","Monroe, Mitch","61","M","Clemmons","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:06","0:51:50","1:17:31","1:43:09","1:48:44","2:08:57","2:35:21","3:02:40","3:29:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:29","3:42:14","15488","10268","379",""
"7686","Martin, Scott","61","M","Barstow","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:14","0:52:15","1:18:38","1:44:52","1:50:37","2:11:29","2:38:18","3:05:07","3:31:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:30","3:42:50","15637","10341","391",""
"22456","Mieres, Victor","60","M","Austin","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:28","0:52:12","1:18:05","1:44:33","1:50:13","2:10:43","2:37:55","3:05:07","3:31:38","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:32","3:43:27","15777","10394","407",""
"21709","Mclaughlin, Michael","61","M","Needham","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:21","0:52:29","1:18:56","1:45:15","1:54:58","2:15:15","2:41:19","3:07:35","3:32:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:32","3:43:29","15783","10397","409",""
"20961","Morris, Robert","61","M","Moscow","ID","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:52","0:51:12","1:16:47","1:42:54","1:48:37","2:09:37","2:36:57","3:04:56","3:32:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:33","3:44:10","15959","10473","427",""
"18312","Morgan, Daniel","60","M","Westfield","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:55","0:51:48","1:18:10","1:44:35","1:50:15","2:11:03","2:38:26","3:05:41","3:32:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:34","3:44:20","15991","10489","431",""
"24084","Murphy, Erin","63","F","Santa Cruz","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:00","0:52:27","1:18:04","1:44:24","1:50:01","2:10:27","2:37:26","3:05:08","3:32:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:35","3:44:41","16088","5540","51",""
"15783","Manning, Kathy","63","F","Victoria","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:24","0:51:25","1:17:38","1:44:02","1:49:48","2:10:37","2:37:24","3:04:52","3:32:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:35","3:44:48","16117","5559","53",""
"20712","Mutovin, Nikolay","63","M","Nesebr","BUL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:24","0:49:10","1:14:05","1:39:40","1:45:15","2:05:45","2:33:33","3:02:15","3:32:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:35","3:44:58","16156","10553","443",""
"16450","Macdonald, Debbie","61","F","Mississauga","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:22","0:54:01","1:20:32","1:47:16","1:53:05","2:13:50","2:40:52","3:07:46","3:33:47","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:35","3:45:04","16184","5599","54",""
"20815","Mehall, Christopher","61","M","Marquette","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:32","0:53:49","1:20:41","1:47:00","1:52:42","2:13:07","2:40:07","3:07:16","3:33:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:36","3:45:27","16259","10599","454",""
"21577","Melo, Samuel","61","M","Fort Wayne","IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:10","0:51:51","1:17:41","1:43:55","1:49:42","2:10:28","2:37:33","3:06:11","3:33:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:40","3:46:51","16571","10729","481",""
"21000","Morton, Gerard","61","M","Toronto","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:42","0:53:12","1:19:31","1:46:12","1:51:58","2:12:53","2:40:28","3:07:53","3:35:12","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:40","3:46:59","16603","10745","484",""
"15897","Mccormick, Michael","64","M","Newburyport","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:39","0:53:24","1:20:21","1:47:27","1:53:23","2:14:23","2:41:45","3:09:25","3:36:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:42","3:47:58","16827","10834","506",""
"18885","Matsunaga, Kazuhiro","63","M","Hino","JPN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:11","0:49:55","1:14:58","1:40:52","1:46:32","2:07:08","2:35:36","3:05:38","3:35:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:42","3:48:00","16836","10837","507",""
"15244","Mccabe, Terry","62","M","Mint Hill","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:09","0:51:37","1:17:12","1:43:01","1:48:31","2:08:32","2:36:40","3:06:24","3:35:01","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:42","3:48:05","16856","10845","510",""
"20211","Mcdonough, Sean","61","M","Sterling","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:06","0:53:20","1:19:36","1:46:07","1:51:55","2:12:30","2:39:35","3:09:17","3:36:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:20","16925","10871","515",""
"15748","Mccullough, Sarah","60","F","Fargo","ND","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:09","0:51:16","1:17:52","1:44:56","1:50:49","2:11:58","2:39:38","3:07:49","3:36:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:43","3:48:35","16986","6070","71",""
"21651","Mccloskey, Matthew","63","M","Sylvania","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:15","0:53:47","1:19:52","1:46:24","1:52:11","2:13:22","2:41:27","3:09:38","3:36:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:44","3:48:39","17005","10905","521",""
"22124","Moon, Michael","62","M","Surrey","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:37","0:51:52","1:18:07","1:46:42","1:52:23","2:13:15","2:40:50","3:10:52","3:37:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:44","3:48:48","17039","10925","524",""
"20294","Mcconnell, Keith","61","M","Foster City","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:06","0:54:17","1:21:30","1:49:12","1:54:57","2:15:55","2:43:41","3:11:26","3:37:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:46","3:49:44","17273","11029","549",""
"22510","Miller Ortiz, Alison","61","F","Southlake","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:04","0:53:58","1:20:45","1:47:57","1:53:49","2:14:58","2:42:57","3:11:00","3:38:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:47","3:50:00","17325","6256","80",""
"31147","Murphy, James","60","M","Westerly","RI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:49","0:51:10","1:16:23","1:42:19","1:47:55","2:08:35","2:36:21","3:06:08","3:36:17","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:47","3:50:05","17349","11055","558",""
"20545","Milne, Chris","62","M","Dover","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:25","0:52:45","1:19:14","1:46:05","1:52:04","2:13:41","2:42:22","3:11:41","3:39:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:49","3:51:00","17550","11144","574",""
"18044","Mburu, Wes","61","M","Boxford","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:20","0:50:43","1:14:45","1:38:53","1:44:19","2:06:00","2:37:26","3:07:39","3:38:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:51","3:51:41","17695","11207","586",""
"21215","Murphy, Dave","61","M","Darlington","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:55","0:50:23","1:15:22","1:40:45","1:46:14","2:06:26","2:34:02","3:03:50","3:37:06","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:52","3:52:28","17862","11280","599",""
"21187","Mclarnon, Patrick","60","M","Gig Harbor","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:40","0:50:42","1:15:46","1:41:21","1:46:58","2:07:12","2:34:59","3:05:12","3:37:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:53","3:52:35","17887","11285","602",""
"21099","Mc Kelligan, Jesus","64","M","Mexico City","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:17","0:52:14","1:18:39","1:45:42","1:51:38","2:13:13","2:41:54","3:11:20","3:40:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:54","3:53:05","17976","11319","608",""
"20298","Mcmanus, Greg","61","M","Leduc","AB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:23","0:53:16","1:21:21","1:48:39","1:54:34","2:15:56","2:44:26","3:13:15","3:41:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:55","3:53:35","18091","11369","621",""
