"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"1138","Mead, Gerad","43","M","Robbinsdale","MN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:18","0:37:44","0:56:21","1:15:22","1:19:28","1:34:24","1:54:03","2:14:52","2:35:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:16","2:44:00","959","911","101",""
"727","Moore, Jared","43","M","Columbus","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:32","0:37:09","0:55:49","1:14:38","1:18:44","1:33:28","1:53:14","2:14:00","2:35:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:16","2:44:19","1000","951","104",""
"1169","Mbugua, Brian","41","M","Nairobi","KEN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:21","0:38:41","0:58:05","1:17:32","1:21:45","1:36:59","1:57:10","2:17:37","2:37:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:21","2:46:20","1246","1188","132",""
"1262","Myers, Josh","40","M","Ponte Vedra","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:46","0:39:08","0:58:40","1:18:26","1:22:45","1:38:26","1:58:50","2:19:27","2:39:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:25","2:48:12","1503","1436","173",""
"1419","Macedo, Jocilei","44","M","Guaratuba","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:25","0:37:08","0:56:06","1:15:39","1:20:00","1:35:20","1:55:58","2:17:32","2:38:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:25","2:48:12","1505","1438","174",""
"4191","Moore, Steve","43","M","Westminster","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:20","0:40:22","1:00:12","1:20:06","1:24:25","1:39:58","2:00:15","2:20:42","-","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:27","2:49:04","1624","1550","193",""
"3265","Miller, James","42","M","Anchorage","AK","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:43","0:40:26","1:00:09","1:20:18","1:24:40","1:40:27","2:00:49","2:21:11","2:40:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:28","2:49:30","1699","1623","204",""
"2232","Mckinney, William","40","M","Beachwood","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:12","0:39:58","0:59:37","1:19:28","1:23:43","1:39:01","1:59:27","2:20:38","2:41:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:30","2:50:21","1828","1746","221",""
"1263","Murrie, Andrew","41","M","Clayton","MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:32","0:40:56","1:01:02","1:21:16","1:25:41","1:41:27","2:01:47","2:22:09","2:41:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:30","2:50:23","1838","1756","224",""
"2753","Metcalf, Alastair","40","M","London","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:33","0:38:40","0:57:54","1:18:38","1:22:50","1:38:12","1:58:27","2:19:45","-","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:48","1908","1825","235",""
"2810","Magyar, Mark","43","M","Walker","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:33","0:40:29","1:00:05","1:20:01","1:24:21","1:39:59","2:00:32","2:21:13","2:41:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:31","2:50:53","1916","1833","238",""
"2365","Mcmahon, Tim","40","M","Fort Lauderdale","FL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:08","0:40:02","0:59:55","1:20:03","1:24:29","1:40:19","2:01:03","2:21:55","2:42:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:08","1958","1874","246",""
"1789","Medrado, Fabio","44","M","São Paulo","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:13","0:40:21","1:00:25","1:20:41","1:25:04","1:41:04","2:02:00","2:22:45","2:42:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:10","1963","1879","248",""
"3386","Mendez Franco, Oscar","41","M","Gondomar","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:19","0:40:09","1:00:05","1:20:23","1:24:52","1:40:48","2:01:24","2:22:10","2:42:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:32","2:51:23","1995","1911","254",""
"2533","Marcoux, David","41","M","Montreal","QC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:49","0:39:14","0:58:45","1:18:44","1:22:59","1:38:35","1:59:30","2:21:08","2:41:56","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:33","2:51:30","2016","1932","259",""
"1943","Macdonald, Adam","41","M","Pelham","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:10","0:40:14","1:00:27","1:20:48","1:25:13","1:41:10","2:01:45","2:22:27","2:42:45","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:33","2:51:33","2027","1943","263",""
"1580","Manning, Matthew","43","M","Katy","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:18:57","0:37:38","0:56:42","1:16:23","1:20:42","1:36:23","1:57:29","2:19:33","2:41:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:34","2:52:05","2121","2034","277",""
"3501","Muehlbauer, Riva","41","F","Underwood","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:11","0:40:14","1:00:25","1:20:46","1:25:09","1:41:00","2:01:58","2:23:05","2:43:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:35","2:52:26","2187","90","10",""
"1942","Mcelroy, Craig","41","M","Thame","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:53","0:39:52","0:59:48","1:20:01","1:24:26","1:40:22","2:01:03","2:22:19","2:43:12","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:35","2:52:27","2192","2100","292",""
"3168","Morrison, Donald","44","M","Pasadena","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:15","0:40:20","1:00:25","1:20:45","1:25:12","1:41:12","2:01:50","2:22:42","2:43:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:35","2:52:38","2218","2124","294",""
"1480","Mohler, Micah","40","M","Sammamish","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:29","0:40:29","1:00:44","1:20:51","1:25:12","1:40:52","2:01:25","2:22:28","2:43:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:36","2:52:56","2263","2167","302",""
"3543","Martocci, Mike","43","M","Norwalk","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:51","0:40:37","1:00:12","1:20:16","1:24:39","1:40:43","2:01:43","2:23:07","2:44:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:36","2:53:02","2284","2186","304",""
"8839","Migliarini, John (jp)","41","M","Trabuco Canyon","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:28","0:42:12","1:02:51","1:23:42","1:28:12","1:44:17","2:05:16","2:25:44","2:44:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:18","2327","2227","311",""
"1441","Mazzotta, Mike","42","M","Portland","OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:43","0:39:03","0:58:48","1:19:02","1:23:26","1:39:23","2:00:38","2:22:02","2:43:56","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:37","2:53:26","2356","2253","315",""
"3310","Meeker, Kimberlie","42","F","Raleigh","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:54","0:40:56","1:01:07","1:21:39","1:26:05","1:42:17","2:03:17","2:24:14","2:44:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:38","2:53:56","2456","109","12",""
"4943","Menzies, Nicolas","43","M","Jamaica Plain","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:11","0:41:38","1:02:17","1:23:26","1:28:00","1:44:17","2:05:14","2:26:13","2:46:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:40","2:54:50","2660","2537","366",""
"6881","Martínez González, Israel","41","M","San Pedro Garza García","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:11","0:40:28","1:01:20","1:22:13","1:26:44","1:42:58","2:04:03","2:25:01","2:45:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:41","2:55:06","2720","2589","375",""
"6491","Minsterman, Ryan","42","M","Houston","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","-","0:42:33","1:03:21","1:24:18","1:28:48","1:45:02","2:05:46","2:26:38","2:46:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:42","2:55:20","2773","2637","383",""
"4508","Mckellar, Joseph","41","M","Los Angeles","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:59","0:41:52","1:02:37","1:23:35","1:28:05","1:44:24","2:05:22","2:26:18","2:46:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:55:54","2899","2749","404",""
"3019","Martin, Ethan","41","M","Sequim","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:40","0:40:54","1:01:00","1:21:28","1:26:01","1:42:04","2:03:45","2:25:18","2:46:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:56:04","2936","2782","410",""
"6014","Madry, Justin","41","M","Waterford","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:00","0:41:41","1:02:27","1:23:12","1:27:42","1:43:58","2:05:16","2:26:50","2:47:10","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:43","2:56:07","2954","2799","412",""
"4121","Matamoros Brenes, Fabián","40","M","Birrisito","CRC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:33","0:40:18","0:59:57","1:20:04","1:24:34","1:42:26","2:03:57","2:25:39","2:46:46","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:44","2:56:21","3012","2854","426",""
"3768","Morrow, Paul","42","M","Beaverton","OR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:34","0:41:09","1:01:59","1:22:59","1:27:31","1:43:41","2:04:58","2:26:23","2:47:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:44","2:56:22","3018","2860","428",""
"3643","Mathews, Cameron","41","M","Highlands Ranch","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:57","0:41:45","1:02:39","1:23:36","1:28:13","1:44:25","2:05:26","2:26:45","2:47:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:41","3108","2943","443",""
"3505","Mckay, Mathew","43","M","Ponsonby","NZL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:09","0:40:07","1:00:30","1:21:06","1:25:34","1:41:41","2:03:01","2:24:51","2:46:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:49","3143","2974","449",""
"4344","Murguia, Ryan","40","M","Washington","DC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:37","0:40:56","1:01:22","1:21:55","1:26:24","1:42:44","2:04:03","2:25:52","2:47:20","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:50","3149","2980","451",""
"2195","Mckinnon, Nathan","43","M","Pitt Meadows","BC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:59","0:41:30","1:02:01","1:22:42","1:27:10","1:43:13","2:04:25","2:25:46","2:47:15","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:56:51","3151","2982","452",""
"3107","Magill, Heather","42","F","Bowling Green","KY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:03","0:41:39","1:02:08","1:22:59","1:27:29","1:43:53","2:05:25","2:26:58","2:47:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:57:03","3205","171","23",""
"3293","Mcpherson, Brent","40","M","Greensborough","AUS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:08","0:41:32","1:01:57","1:22:44","1:27:24","1:43:46","2:05:30","2:27:18","2:47:57","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:45","2:57:04","3211","3037","461",""
"3479","Mcintosh, Nick","40","M","Reno","NV","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:35","0:42:40","1:03:37","1:24:46","1:29:27","1:46:00","2:07:04","2:27:48","2:47:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:06","3215","3041","463",""
"9272","Mercado, Carlos","41","M","Arequipa","PER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:56","0:41:00","1:01:28","1:22:17","1:26:49","1:43:07","2:04:46","2:26:22","2:47:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:17","3273","3095","480",""
"4213","Mccann, Greg","42","M","Fredericton","NB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:04","0:41:36","1:02:10","1:22:51","1:27:25","1:43:34","2:04:43","2:26:23","2:47:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:19","3283","3105","485",""
"3579","Moir, James","44","M","Aberdeen","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:41","0:41:49","1:02:57","1:24:09","1:28:48","1:45:17","2:06:52","2:27:46","2:48:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:46","2:57:28","3320","3137","491",""
"7241","Murrell, Kate","42","F","Norwich","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:07","0:42:03","1:03:01","1:24:03","1:28:36","1:45:05","2:06:30","2:27:52","2:48:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:47","2:57:43","3394","192","26",""
"8204","Malecha, Dale","42","M","West Bend","WI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:20:46","0:42:24","1:03:13","1:23:59","1:28:26","1:44:36","2:05:28","2:27:05","-","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:47","2:57:47","3422","3225","511",""
"7361","Macfarlane, Jarrod","42","M","Ada","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:29","0:42:41","1:03:51","1:25:07","1:29:47","1:46:29","2:07:59","2:29:28","2:49:21","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:47","2:57:56","3468","3268","518",""
"5903","Munich, Ed","44","M","Merrick","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:33","0:42:50","1:04:05","1:25:18","1:29:52","1:46:25","2:07:50","2:29:02","2:49:18","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:48","2:57:59","3486","3283","523",""
"6201","Meier, Alexander","41","M","Rüschlikon","SUI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:19:44","0:39:47","1:00:19","1:21:04","1:25:36","1:42:08","2:04:27","2:27:15","2:49:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:06:49","2:58:27","3637","3422","558",""
"6066","Medeiros, Jesse","40","M","Franklin","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
