"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:05","0:46:02","1:08:36","1:31:15","1:36:09","1:53:51","2:16:50","2:40:13","3:03:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:22","3:12:57","5902","5185","121",""
"8471","Sunahara, Roger","59","M","San Diego","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:27","0:44:43","1:07:15","1:30:07","1:35:08","1:53:03","2:16:29","2:40:13","3:04:02","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:26","3:14:50","6356","5504","142",""
"12922","Schulte, James","56","M","Salt Lake City","UT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:13","0:45:50","1:08:36","1:31:38","1:36:39","1:54:46","2:18:20","2:42:16","3:05:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:32","6797","5810","159",""
"12741","Sheehy, David","55","M","Baltimore","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:42","0:47:02","1:10:18","1:33:27","1:38:27","1:56:28","2:20:08","2:43:59","3:06:47","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:30","3:16:36","6813","5819","160",""
"13408","Shetty, Ramprasad","59","M","Southborough","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:53","0:43:40","1:05:19","1:27:25","1:32:14","1:49:49","2:13:41","2:38:47","3:05:03","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:31","3:16:47","6864","5856","163",""
"13949","Sullivan, Raghavan","55","M","Ellicott City","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:42","0:47:00","1:10:13","1:33:29","1:38:25","1:56:27","2:20:08","2:43:56","3:07:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:31","3:16:54","6899","5880","167",""
"8965","Suit, Dickson","55","M","Avon","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:31","0:45:01","1:07:46","1:30:48","1:35:46","1:53:49","2:17:43","2:42:03","3:06:35","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:33","3:17:35","7086","5992","178",""
"17637","Sprague, Milo","57","M","San Francisco","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:48","0:45:36","1:09:00","1:32:05","1:37:10","1:55:52","2:19:54","2:44:29","3:08:34","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:37","3:19:21","7580","6314","213",""
"14684","Spak, David","59","M","Northbrook","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:30","0:48:02","1:11:09","1:34:31","1:39:35","1:57:45","2:21:37","2:45:30","3:09:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:19","7833","6469","224",""
"9986","Santoni, Rob","56","M","Kingsville","MD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:56","0:45:16","1:07:35","1:30:08","1:35:12","1:52:48","2:16:22","2:42:45","3:09:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:39","3:20:21","7840","6473","225",""
"13080","Sims, Don","56","M","Lakewood","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:22","0:45:53","1:08:35","1:31:32","1:36:34","1:54:45","2:18:59","2:44:22","3:09:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:02","8028","6586","239",""
"10901","Salmeron, Mario","58","M","San Salvador","ESA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:07","0:45:37","1:08:12","1:31:30","1:36:26","1:54:35","2:18:49","2:44:29","3:09:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:41","3:21:04","8038","6592","242",""
"11660","Schoenberg, Jon","58","M","Harvard","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:54","0:46:08","1:09:12","1:32:25","1:37:29","1:55:36","2:19:33","2:44:24","3:10:13","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:42","3:21:39","8190","6685","250",""
"11378","Seitz, Andy","59","M","Poway","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:18","0:45:15","1:07:58","1:31:16","1:36:18","1:54:17","2:18:27","2:43:17","3:10:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:45","3:22:52","8499","6867","272",""
"11465","Sapthu-Jansen, Monique","56","F","Dieren","NED","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:24","0:46:59","1:10:43","1:34:37","1:39:50","1:58:41","2:23:13","2:48:22","3:13:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:24:31","8948","1835","17",""
"9902","Simpson, Raymond","57","M","Toronto","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:51","0:47:36","1:11:23","1:35:45","1:40:59","1:59:48","2:24:55","2:50:13","3:14:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:49","3:24:53","9040","7168","306",""
"5408","Server Costa, Federico Jose","56","M","Gandia","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:59","0:47:47","1:12:08","1:36:25","1:41:27","2:00:06","2:24:47","2:49:49","3:14:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:51","3:25:47","9265","7294","317",""
"12906","Stella, Ron","55","M","Byron Center","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:29","0:46:51","1:10:24","1:34:13","1:39:26","1:58:00","2:23:08","2:48:53","3:14:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:53","3:26:29","9464","7392","329",""
"14844","Southgate, Mark","55","M","Lake St Louis","MO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:04","0:46:43","1:10:28","1:34:40","1:39:47","1:58:19","2:24:06","2:50:09","3:15:25","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:54","3:26:58","9601","7461","340",""
"11351","Soderfjell, Lars","57","M","Stockholm","SWE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:08","0:48:08","1:11:57","1:36:06","1:41:20","2:00:15","2:25:00","2:50:11","3:15:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:54","3:27:01","9620","7472","343",""
"7178","St-Jacques, Carl","58","M","Montreal","QC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:58","0:44:18","1:07:20","1:30:11","1:35:12","1:53:26","2:18:17","2:45:40","3:14:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:57","3:28:13","9944","7636","371",""
"17320","Stallings, Jr., Lowery","57","M","Louisville","KY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:03","0:48:06","1:11:37","1:35:46","1:40:55","1:59:51","2:25:19","2:51:16","3:17:23","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:57","3:28:23","10004","7669","376",""
"10071","Schols, Robin-Mark","59","M","Westbury","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:23","0:44:32","1:06:34","1:29:14","1:34:10","1:52:17","2:17:21","2:45:13","3:14:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:58","3:28:45","10110","7718","387",""
"17899","St. Jacques, Michael","57","M","Wilmington","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:14","0:49:49","1:13:58","1:38:52","1:44:00","2:02:38","2:27:04","2:51:54","3:16:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:28:58","10189","7753","395",""
"18584","Sakai, Nelson","55","M","Cotia","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:56","0:49:46","1:14:43","1:39:18","1:44:37","2:03:41","2:28:10","2:52:50","3:17:44","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:29:02","10210","7763","397",""
"20644","Shank, Katherine","59","F","Camp Hill","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:37","0:49:08","1:13:53","1:38:53","1:44:16","2:03:33","2:28:45","2:54:17","3:18:42","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:07:59","3:29:07","10231","2456","26",""
"13545","Stern, Phillip","59","M","Newton Center","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:47","0:46:15","1:10:08","1:34:39","1:40:00","1:59:04","2:24:46","2:51:37","3:18:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:01","3:29:52","10465","7890","419",""
"17725","Schaub, David","57","M","Oak Park","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:06","0:49:42","1:14:28","1:39:11","1:44:38","2:03:57","2:29:05","2:54:17","3:19:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:01","3:30:06","10546","7937","427",""
"18399","Sun, Shifang","58","M","Alpharetta","GA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:54","0:48:59","1:13:17","1:37:59","1:43:13","2:02:29","2:28:06","2:54:32","3:19:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:01","3:30:10","10557","7944","431",""
"8414","Schroeder, Steve","56","M","Sugar Land","TX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:21:50","0:44:07","1:06:45","1:30:03","1:35:12","1:54:38","2:22:02","2:52:13","3:18:53","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:02","3:30:20","10605","7969","438",""
"8084","Silva, Washington Luiz","59","M","Brasilia","BRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:30","0:44:50","1:07:21","1:30:14","1:35:12","1:53:49","2:20:01","2:48:53","3:18:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:04","3:31:14","10827","8083","465",""
"16783","Shipp, Trey","59","M","Atlanta","GA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:43","0:49:40","1:14:55","1:40:22","1:45:49","2:05:36","2:31:02","2:56:18","3:20:28","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:04","3:31:22","10859","8099","470",""
"11899","Sarmiento, Filiberto","56","M","Venustiano Carranza","MEX","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:13","0:49:20","1:13:06","1:36:39","1:41:47","2:00:22","2:25:59","2:53:13","3:19:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:04","3:31:29","10890","8116","475",""
"16964","Sirimoglu, Kent","55","M","Nashua","NH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:35","0:48:24","1:12:58","1:38:00","1:43:21","2:02:55","2:29:01","2:55:16","3:20:59","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:06","3:32:06","11029","8178","481",""
"18569","Siddons, Jonathan","55","M","Konstancin-Jeziorna","POL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","GBR"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:10","0:49:53","1:14:56","1:40:04","1:45:29","2:05:12","2:30:59","2:56:52","3:21:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:07","3:32:43","11180","8255","497",""
"13272","Sabourin, Louis","55","M","Gatineau","QC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:21","0:48:37","1:12:50","1:37:46","1:43:14","2:02:45","2:28:44","2:55:10","3:21:16","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:08","3:32:52","11218","8274","502",""
"18226","Schmidt, Blaine","55","M","Chapel Hill","NC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:34","0:51:00","1:16:13","1:41:30","1:47:00","2:06:45","2:32:30","2:58:10","3:22:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:09","3:33:29","11374","8356","520",""
"12985","Somers, William","56","M","Irvine","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:08","0:45:50","1:08:42","1:32:16","1:37:22","1:57:11","2:24:20","2:54:22","3:21:41","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:10","3:33:47","11451","8385","526",""
"16955","Shimodaira, Ataru","58","M","Nakano-Ku","JPN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:29","0:49:13","1:14:05","1:38:56","1:44:22","2:03:51","2:29:49","2:56:38","3:22:36","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:10","3:34:03","11523","8421","537",""
"12502","Shi, Funan","58","M","Acton","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:16","0:52:12","1:17:47","1:43:24","1:49:00","2:08:23","2:33:23","2:58:43","3:23:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:11","3:34:22","11626","8470","549",""
"15413","Skrocki, Steve","56","M","Reading","PA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:06","0:48:10","1:12:12","1:36:40","1:42:00","2:01:15","2:26:52","2:53:48","3:21:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:11","3:34:22","11628","8471","550",""
"18351","Scsavnicki, Paul","57","M","Chandler","AZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:08","0:50:12","1:15:09","1:40:57","1:46:16","2:06:03","2:32:15","2:58:18","3:23:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:11","3:34:32","11673","8497","555",""
"18768","Sinclair, Lesley","59","F","Stockport","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:57","0:47:06","1:11:09","1:35:27","1:40:44","2:01:03","2:27:23","2:54:55","3:22:27","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:12","3:34:39","11710","3195","40",""
"20427","Shaw, Jane","59","F","Halifax","GBR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:22","0:51:21","1:16:35","1:42:30","1:47:45","2:07:16","2:32:32","2:58:17","3:23:32","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:12","3:34:45","11743","3214","42",""
"18627","Serrano Torres, Juan","59","M","Elche","ESP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:54","0:47:42","1:11:50","1:36:25","1:41:41","2:01:01","2:26:45","2:54:18","3:22:24","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:12","3:34:58","11794","8549","575",""
"14963","Stocker, Scott","55","M","Dublin","OH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:28","0:47:40","1:11:32","1:35:09","1:40:18","1:58:35","2:23:00","2:51:42","3:21:31","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:13","3:35:14","11867","8581","585",""
"20065","Salmon, Patricia","56","F","Danville","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:08","0:51:51","1:17:23","1:42:54","1:48:26","2:08:17","2:34:19","3:00:07","3:25:07","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:15","3:36:04","12055","3384","47",""
"20243","Somlette, Marie-Pascale","56","F","Mauguio","FRA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:06","0:49:51","1:14:47","1:40:15","1:45:40","2:05:42","2:32:26","2:59:27","3:25:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:16","3:36:22","12130","3431","51",""
"17387","Saf, John","57","M","Aurora","IL","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:02","0:48:14","1:12:43","1:37:12","1:42:34","2:01:52","2:27:24","2:53:41","3:23:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:16","3:36:26","12156","8710","613",""
"16225","Smith, Thomas","56","M","Riverside","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:22:49","0:45:55","1:09:32","1:33:37","1:38:55","1:58:20","2:25:40","2:54:33","3:23:19","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:16","3:36:33","12180","8724","616",""
"22420","Soohoo, Garva","57","F","Orinda","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:18","0:48:35","1:13:42","1:38:59","1:44:29","2:04:34","2:31:09","2:58:14","3:25:08","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:17","3:36:52","12250","3494","52",""
"10792","Steinberger, Andreas","56","M","Hart","AUT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:20","0:47:21","1:12:05","1:37:26","1:42:56","2:02:53","2:29:56","2:58:22","3:26:51","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:21","3:38:48","12738","8965","659",""
"16161","Schmisseur, Mark","57","M","Phoenix","AZ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:25:17","0:50:11","1:14:50","1:40:06","1:45:46","2:05:58","2:33:22","2:59:56","3:26:48","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:21","3:38:55","12769","8979","662",""
"18166","Schaff, Robert","56","M","Middletown","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:26:00","0:51:46","1:16:24","1:41:50","1:47:16","2:06:56","2:33:37","3:00:58","3:27:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:23","3:39:23","12889","9034","672",""
"16601","Shafer, Chris","59","M","Egg Harbor Township","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:24:04","0:47:56","1:12:24","1:36:42","1:41:59","2:01:15","2:26:48","2:54:10","3:26:05","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:08:23","3:39:30","12924","9048","674",""
"14972","Shepley, Tom","56","M","Chester","VA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
