age,avg_pace,gender,smoothed_avg_pace,fem_corr,next_avg_pace,rel_diff,rel_diff_sum,rel_diff_speed
63,5.4725599399612905,Female,5.333333333333333,4.73526202043799,5.579586838882964,0.019557008072246064,0.15433866643478936,40.76958090841109
64,5.579586838882964,Female,5.43987044278548,4.841799129890136,5.706394912509381,0.022727144014090563,0.17706581044887992,43.52261273856359
65,5.706394912509381,Female,5.586180563784545,4.988109250889201,5.716680491369436,0.0018024653073881952,0.17886827575626812,46.78447182755147
66,5.716680491369436,Female,5.667554080920595,5.069482768025251,6.073452620768654,0.062408967920778935,0.24127724367704706,47.049045745683934
67,6.073452620768654,Female,5.832176008215824,5.234104695320481,6.285815854959119,0.03496581721314037,0.2762430608901874,56.226224924407475
68,6.285815854959119,Female,6.025316322365737,5.4272450094703935,,,,61.68880254901325
19,4.387186475490776,Male,4.387186475490776,4.387186475490776,4.20049768929968,-0.0425531914893616,-0.0425531914893616,28.9189741304065
20,4.20049768929968,Male,4.20049768929968,4.20049768929968,3.903701070426986,-0.07065748890393436,-0.11321068039329596,23.433060337623253
21,3.903701070426986,Male,4.163795078405815,4.163795078405815,3.6780345222577715,-0.057808357786097345,-0.1710190381793933,14.71159024643898
22,3.6780345222577715,Male,3.927411093994813,3.927411093994813,3.7277086542639335,0.013505618749785252,-0.15751341942960806,8.080301595260641
23,3.7277086542639335,Male,3.769814748982897,3.769814748982897,3.633195086305644,-0.025354333378543457,-0.1828677528081515,9.539992942968038
24,3.633195086305644,Male,3.6796460876091164,3.6796460876091164,3.5237666390172615,-0.030119067291719034,-0.21298682009987055,6.76267944360873
25,3.5237666390172615,Male,3.62822345986228,3.62822345986228,3.4478808705612827,-0.021535412593934572,-0.23452223269380512,3.5470871172024494
26,3.4478808705612827,Male,3.534947531961396,3.534947531961396,3.512691077141841,0.018797113071371278,-0.21572511962243385,1.317157873233408
27,3.512691077141841,Male,3.494779528906795,3.494779528906795,3.407196745269977,-0.030032339751806802,-0.24575745937424065,3.221627945846551
28,3.407196745269977,Male,3.4559228976577003,3.4559228976577003,3.5163881976537503,0.032047298863899655,-0.21371016051034097,0.12164094564229178
29,3.5163881976537503,Male,3.4787586733551894,3.4787586733551894,3.469542204842596,-0.013322190320855817,-0.2270323508311968,3.3302690957713432
30,3.469542204842596,Male,3.464375715922108,3.464375715922108,3.476541454358731,0.0020173409351718274,-0.22501500989602496,1.9536835849722312
31,3.476541454358731,Male,3.4874906189516928,3.4874906189516928,3.5335466287474824,0.016397093242561705,-0.20861791665346327,2.1593589243597515
32,3.5335466287474824,Male,3.4932100959829366,3.4932100959829366,3.4030572342694634,-0.03692873143838288,-0.24554664809184615,3.8344754582428067
33,3.4030572342694634,Male,3.471048439125225,3.471048439125225,3.6694553067109053,0.07828198414024903,-0.16726466395159711,0.0
34,3.6694553067109053,Male,3.5353530565759503,3.5353530565759503,3.596271280167476,-0.01994411170769299,-0.18720877565929012,7.828198414024904
35,3.596271280167476,Male,3.5562612737159482,3.5562612737159482,3.6253110558123,0.0080749680384155,-0.1791338076208746,5.677660779616306
36,3.6253110558123,Male,3.630345880896894,3.630345880896894,3.681004858395545,0.015362489377002166,-0.16377131824387245,6.5310045127862235
37,3.681004858395545,Male,3.6341957314584405,3.6341957314584405,3.5527274163605487,-0.03484848484848487,-0.19861980309235733,8.16758593793527
38,3.5527274163605487,Male,3.6196811101894646,3.6196811101894646,3.702713591657779,0.04221719195414031,-0.15640261113821702,4.398109458279949
39,3.702713591657779,Male,3.645481955471291,3.645481955471291,3.7245487222024733,0.005897061710062866,-0.15050554942815414,8.805504484929504
40,3.7245487222024733,Male,3.659996576740267,3.659996576740267,3.722178773156377,-0.0006363050191741821,-0.15114185444732833,9.447137259271656
41,3.722178773156377,Male,3.7164803623388765,3.7164803623388765,3.8059169727850852,0.02249709235693126,-0.12864476209039705,9.377495496499334
42,3.8059169727850852,Male,3.750881489381312,3.750881489381312,3.865797685349764,0.01573358352083535,-0.1129111785695617,11.838171114453914
43,3.865797685349764,Male,3.7979644770970755,3.7979644770970755,3.741075166883912,-0.03226307443312771,-0.14517425300268944,13.59778632050065
44,3.741075166883912,Male,3.8042632750062535,3.8042632750062535,3.8264249318639654,0.022814234190099043,-0.12236001881259037,9.9327724850038
45,3.8264249318639654,Male,3.8110992613658805,3.8110992613658805,3.8666192676857443,0.010504409870181104,-0.11185560894240927,12.440804501643553
46,3.8666192676857443,Male,3.81137312214454,3.81137312214454,3.885989651222499,0.005009643359158111,-0.10684596558325116,13.62192879826172
47,3.885989651222499,Male,3.859677950257403,3.859677950257403,4.073515819409883,0.048256991144685506,-0.05858897443856566,14.191134139320669
48,4.073515819409883,Male,3.9420415794393757,3.9420415794393757,4.0232570999723505,-0.012337921752520149,-0.0709268961910858,19.701654688283462
49,4.0232570999723505,Male,3.9942541902015773,3.9942541902015773,3.940466879962081,-0.020577909378657076,-0.09150480556974289,18.224785039092232
50,3.940466879962081,Male,4.012413266448105,4.012413266448105,4.061065687087727,0.030605207656714793,-0.06089959791302809,15.791966126246582
51,4.061065687087727,Male,4.0082632223407195,4.0082632223407195,4.015815459967611,-0.011142451417122135,-0.07204204933015022,19.335803294519643
52,4.015815459967611,Male,4.0057826756724735,4.0057826756724735,4.130789588023857,0.02863033154844569,-0.04341171778170454,18.006109903987213
53,4.130789588023857,Male,4.069223578359732,4.069223578359732,4.142291740727575,0.0027844925185888988,-0.040627225263115636,21.38466395528069
54,4.142291740727575,Male,4.096298929573014,4.096298929573014,4.115590314808232,-0.006446051507384307,-0.047073276770499946,21.722658643935596
55,4.115590314808232,Male,4.129557214519888,4.129557214519888,4.315977406485761,0.048689756839139106,0.0016164800686391603,20.93802811670103
56,4.315977406485761,Male,4.1912864873405224,4.1912864873405224,4.204700398941423,-0.025782574157389767,-0.024166094088750607,26.826471298308167
57,4.204700398941423,Male,4.212089373411806,4.212089373411806,4.387944859185527,0.04358086019404332,0.019414766105292715,23.556558396939476
58,4.387944859185527,Male,4.302874221537571,4.302874221537571,4.522178773156377,0.030591522518759757,0.05000628862405247,28.941259494493643
59,4.522178773156377,Male,4.371608010427775,4.371608010427775,4.554346881542047,0.0071134092655998965,0.05711969788965237,32.885768937916694
60,4.554346881542047,Male,4.488156837961317,4.488156837961317,4.540285183868546,-0.003087533303730249,0.05403216458592212,33.83103979794603
61,4.540285183868546,Male,4.53893694618899,4.53893694618899,4.482458427143816,-0.012736371039023395,0.041295793546898725,33.417832005497026
62,4.482458427143816,Male,4.52569683085147,4.52569683085147,4.714318442153494,0.051726082634840485,0.09302187618173921,31.718572993852927
63,4.714318442153494,Male,4.579020684388619,4.579020684388619,4.871414464589011,0.03332316735985199,0.1263450435415912,38.53185878507623
64,4.871414464589011,Male,4.689397111295441,4.689397111295441,4.879598688628194,0.001680050855593379,0.12802509439718457,43.14817910004271
65,4.879598688628194,Male,4.821777198456901,4.821777198456901,4.803460125607299,-0.015603447717603178,0.1124216466795814,43.38867532081637
66,4.803460125607299,Male,4.851491092941502,4.851491092941502,5.152616818738396,0.07268857948247327,0.1851102261620547,41.15131762215164
67,5.152616818738396,Male,4.945225210991296,4.945225210991296,5.326081289252281,0.03366531543410152,0.2187755415961562,51.411406392185235
68,5.326081289252281,Male,5.09405274453266,5.09405274453266,5.555207963028796,0.04301974779072161,0.2617952893868778,56.508719148699086
69,5.555207963028796,Male,5.344635357006491,5.344635357006491,5.446127108267172,-0.0196357824023119,0.2421595069845659,63.241684773524995
70,5.446127108267172,Male,5.4424721201827495,5.4424721201827495,5.7179602638543265,0.0499131125996884,0.2920726195842543,60.03630657232527
71,5.7179602638543265,Male,5.573098445050099,5.573098445050099,5.711198009242802,-0.0011826340687031377,0.2908899855155512,68.024216762308
72,5.711198009242802,Male,5.625095127121433,5.625095127121433,6.566433621677133,0.1497471478051099,0.44063713332066107,67.82550559919773
73,6.566433621677133,Male,5.998530631591421,5.998530631591421,6.105067741043567,-0.07026125705596159,0.3703758762646995,92.95689639162809
74,6.105067741043567,Male,6.127566457321168,6.127566457321168,,,,79.39950229353536
