"tr_header","tr_header 2","tr_header 3","tr_header 4","tr_header 5","tr_header 6","table_infogrid","table_infogrid 2","table_infogrid 3","table_infogrid 4","table_infogrid 5","table_infogrid 6","table_infogrid 7","table_infogrid 8","table_infogrid 9","table_infogrid 10","table_infogrid 11","table_infogrid 12","table_infogrid 13","table_infogrid 14","table_infogrid 15","table_infogrid 16","table_infogrid 17","table_infogrid 18","table_infogrid_title","table_infogrid 19","table_infogrid 20","table_infogrid 21","table_infogrid 22","table_infogrid 23","table_infogrid 24","table_infogrid 25","table_infogrid 26","table_infogrid 27","table_infogrid 28","table_infogrid 29","tr_header 7"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:55","0:56:51","1:26:14","1:55:35","2:01:52","2:25:00","2:58:38","3:36:33","4:12:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:15","4:28:43","20857","12465","99",""
"23628","Clouthier, Hector","72","M","Petawawa","ON","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:29:41","0:59:51","1:29:18","1:58:17","2:04:36","2:28:04","2:58:46","3:32:10","4:13:40","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:20","4:30:34","21016","12543","104",""
"19329","Cummins, Leroy","70","M","Brooklyn","NY","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:23:32","0:46:22","1:09:41","1:33:47","1:39:00","1:58:14","2:49:04","3:51:46","4:21:14","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:24","4:32:29","21159","12598","106",""
"15745","Chakrabarty, Tapantosh","72","M","Calgary","AB","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","CAN"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:06","0:56:09","1:26:25","1:58:40","2:05:29","2:31:01","3:06:37","3:42:43","4:18:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:26","4:33:15","21217","12627","108",""
"23111","Cartwright, Steve","70","M","Tenants Harbor","ME","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:29:49","1:00:04","1:30:32","2:01:43","2:08:22","2:33:44","3:08:44","3:44:29","4:21:39","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:34","4:37:02","21554","12761","117",""
"23660","Close, Michael","71","M","Little Falls","NJ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:30:54","1:03:29","1:36:18","2:09:00","2:16:04","2:41:35","3:15:40","3:50:19","4:24:13","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:38","4:38:45","21695","12835","120",""
"255","Cain, Janet","71","F","Sonoma","CA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:35:48","1:08:57","1:42:10","2:16:11","2:23:11","2:48:21","3:21:32","3:55:59","4:29:58","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:53","-","4:44:56","22134","9095",""
"23681","Chu, Hsueh Te","74","M","Hsinchu","TWN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:30:18","0:59:40","1:30:06","2:01:27","2:08:14","2:33:35","3:08:48","3:44:20","4:28:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:10:53","4:45:12","22152","13049","132",""
"23869","Cain, Sydney","70","F","Seattle","WA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:29:33","1:02:04","1:35:18","2:10:29","2:17:49","2:46:31","3:25:16","4:03:25","4:40:33","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:11:20","4:57:08","22869","9487","27",""
"23318","Cryer, Steve","70","M","Falmouth","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:27:09","0:55:09","1:23:29","1:59:35","2:10:21","2:36:16","3:17:57","4:03:19","4:45:54","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:11:34","5:03:01","23154","13515","151",""
"23886","Crandall, Wendy","70","F","Fort Collins","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:33:07","1:07:56","1:43:14","2:20:32","2:28:30","2:57:30","3:36:00","4:14:07","4:51:04","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:11:41","5:05:59","23285","9715","30",""
"15834","Carroll, James","74","M","Wellesley","MA","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:35:41","1:10:40","1:46:34","2:23:05","2:31:03","2:59:46","3:38:54","4:19:56","4:58:37","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:12:00","5:14:28","23626","13714","162",""
"15886","Cole-Chu, Leeland","73","M","Salem","CT","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:31:42","1:06:20","1:43:05","2:21:45","2:30:46","3:01:06","3:41:45","4:22:52","5:02:30","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:12:13","5:20:11","23831","13803","165",""
"26821","Crawford, Elward","74","M","Denver","CO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:33:48","1:09:23","1:45:59","2:24:13","2:32:16","3:01:18","3:41:26","4:25:02","5:07:09","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:12:28","5:26:40","24022","13896","172",""
"24359","Correa, Richard","74","M","Newbury","NH","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:35:34","1:13:17","1:51:59","2:31:15","2:39:31","3:11:11","3:56:06","4:38:54","5:19:26","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:12:52","5:37:19","24275","14013","178",""
"23667","Czech, Philip","72","M","Roscommon","MI","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","USA"
"","","","","","","5k","10k","15k","20k","Half","25k","30k","35k","40k","0:32:22","1:07:23","1:44:07","2:26:25","2:35:15","3:08:21","3:57:14","4:44:08","5:30:49","Finish:","Pace","Proj. Time","Offl. Time","Overall","Gender","Division","0:13:22","5:50:11","24520","14112","185",""
